STATE,TIME_START,TIME_END,IS_CLOSED,COMPONENT_NAME
HV trip,15-JUN-17 12.50.20.769000000 AM,15-JUN-17 01.00.24.116000000 AM,1,ME-1/3/20/1/HVSegment3
HV trip,15-JUN-17 12.53.04.896000000 AM,15-JUN-17 01.03.08.139000000 AM,1,ME+4/2/33/2/HVSegment5
HV trip,15-JUN-17 12.59.18.846000000 AM,15-JUN-17 01.09.22.209000000 AM,1,ME+2/1/13/6/HVSegment2
HV trip,15-JUN-17 01.04.32.527000000 AM,15-JUN-17 01.14.35.815000000 AM,1,ME-4/2/30/1/HVSegment5
HV trip,15-JUN-17 01.18.49.749000000 AM,15-JUN-17 01.28.53.043000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 01.26.07.661000000 AM,15-JUN-17 01.36.10.948000000 AM,1,ME-2/2/21/4/HVSegment2
HV trip,15-JUN-17 06.58.45.128000000 AM,15-JUN-17 07.08.51.168000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 07.28.40.621000000 AM,15-JUN-17 07.38.48.600000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 07.29.00.971000000 AM,15-JUN-17 07.39.04.300000000 AM,1,ME+4/2/30/6/HVSegment5
HV trip,15-JUN-17 07.40.48.811000000 AM,15-JUN-17 07.50.52.377000000 AM,1,ME-4/2/09/2/HVSegment1
HV trip,15-JUN-17 07.43.57.885000000 AM,15-JUN-17 07.54.01.179000000 AM,1,ME-3/1/18/4/HVSegment2
HV trip,15-JUN-17 07.57.37.188000000 AM,15-JUN-17 08.07.40.458000000 AM,1,ME+3/1/16/6/HVSegment2
HV trip,15-JUN-17 08.00.57.931000000 AM,15-JUN-17 08.11.01.196000000 AM,1,ME+3/1/02/1/HVSegment1
HV trip,15-JUN-17 08.21.18.816000000 AM,15-JUN-17 08.31.22.207000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,15-JUN-17 08.21.52.170000000 AM,15-JUN-17 08.31.55.854000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 08.23.27.047000000 AM,15-JUN-17 08.33.30.370000000 AM,1,ME-4/2/30/1/HVSegment5
HV trip,15-JUN-17 08.23.56.937000000 AM,15-JUN-17 08.34.00.188000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,15-JUN-17 08.34.35.121000000 AM,15-JUN-17 08.44.38.823000000 AM,1,ME+3/2/15/1/HVSegment1
HV trip,15-JUN-17 08.35.49.318000000 AM,15-JUN-17 08.45.52.674000000 AM,1,ME-4/2/18/1/HVSegment5
HV trip,15-JUN-17 08.52.33.258000000 AM,15-JUN-17 09.02.36.491000000 AM,1,ME-2/1/17/5/HVSegment1
HV trip,15-JUN-17 09.03.51.369000000 AM,15-JUN-17 09.13.54.896000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,15-JUN-17 09.21.25.735000000 AM,15-JUN-17 09.31.29.106000000 AM,1,ME+4/2/09/6/HVSegment5
HV trip,15-JUN-17 10.02.35.121000000 AM,15-JUN-17 10.12.38.444000000 AM,1,ME+3/1/16/6/HVSegment2
HV trip,15-JUN-17 10.28.48.897000000 AM,15-JUN-17 10.38.53.113000000 AM,1,ME-4/2/30/1/HVSegment5
HV trip,15-JUN-17 10.56.06.549000000 AM,15-JUN-17 11.06.09.821000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 11.07.59.371000000 AM,15-JUN-17 11.18.02.665000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,15-JUN-17 12.13.03.103000000 PM,15-JUN-17 12.23.06.591000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 12.35.58.397000000 PM,15-JUN-17 12.46.01.881000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,15-JUN-17 12.37.04.123000000 PM,15-JUN-17 12.47.07.348000000 PM,1,ME-1/3/13/6/HVSegment3
HV trip,15-JUN-17 01.11.46.646000000 PM,15-JUN-17 01.21.50.062000000 PM,1,ME-1/3/20/1/HVSegment3
HV trip,15-JUN-17 01.30.30.944000000 PM,15-JUN-17 01.40.35.158000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,15-JUN-17 01.56.56.832000000 PM,15-JUN-17 02.07.00.137000000 PM,1,ME+3/1/02/1/HVSegment1
HV trip,15-JUN-17 02.06.24.043000000 PM,15-JUN-17 02.16.27.260000000 PM,1,ME-3/1/18/4/HVSegment2
HV trip,15-JUN-17 02.18.57.251000000 PM,15-JUN-17 02.29.00.527000000 PM,1,ME-1/3/13/4/HVSegment3
HV trip,15-JUN-17 04.38.48.767000000 PM,15-JUN-17 04.40.27.830000000 PM,1,ME+2/1/02/5/HVSegment1
HV trip,15-JUN-17 04.38.48.835000000 PM,15-JUN-17 04.40.27.889000000 PM,1,ME+2/1/05/3/HVSegment1
HV trip,15-JUN-17 04.38.48.892000000 PM,15-JUN-17 04.40.27.972000000 PM,1,ME+2/1/02/4/HVSegment1
HV trip,15-JUN-17 04.38.48.993000000 PM,15-JUN-17 04.40.25.818000000 PM,1,ME+2/1/04/2/HVSegment1
HV trip,15-JUN-17 04.38.49.136000000 PM,15-JUN-17 04.40.25.854000000 PM,1,ME+2/1/05/2/HVSegment1
HV trip,15-JUN-17 04.38.49.208000000 PM,15-JUN-17 04.40.25.892000000 PM,1,ME+2/1/01/3/HVSegment1
HV trip,15-JUN-17 04.38.49.272000000 PM,15-JUN-17 04.40.25.928000000 PM,1,ME+2/1/02/3/HVSegment1
HV trip,15-JUN-17 04.38.49.328000000 PM,15-JUN-17 04.40.25.965000000 PM,1,ME+2/1/01/2/HVSegment1
HV trip,15-JUN-17 04.38.49.384000000 PM,15-JUN-17 04.40.26.001000000 PM,1,ME+2/1/04/5/HVSegment1
HV trip,15-JUN-17 04.38.49.438000000 PM,15-JUN-17 04.40.25.780000000 PM,1,ME+2/1/04/4/HVSegment1
HV trip,15-JUN-17 04.38.49.538000000 PM,15-JUN-17 04.40.27.557000000 PM,1,ME+3/1/05/6/HVSegment2
HV trip,15-JUN-17 04.38.49.591000000 PM,15-JUN-17 04.40.27.598000000 PM,1,ME+3/1/01/5/HVSegment2
HV trip,15-JUN-17 04.38.49.696000000 PM,15-JUN-17 04.40.26.061000000 PM,1,ME+2/1/08/2/HVSegment1
HV trip,15-JUN-17 04.38.50.586000000 PM,15-JUN-17 04.40.26.101000000 PM,1,ME+2/1/06/1/HVSegment1
HV trip,15-JUN-17 04.38.50.679000000 PM,15-JUN-17 04.40.26.156000000 PM,1,ME+2/1/09/2/HVSegment1
HV trip,15-JUN-17 04.38.50.777000000 PM,15-JUN-17 04.40.26.197000000 PM,1,ME+2/1/08/6/HVSegment1
HV trip,15-JUN-17 04.38.50.899000000 PM,15-JUN-17 04.40.26.233000000 PM,1,ME+2/1/08/1/HVSegment1
HV trip,15-JUN-17 04.38.50.996000000 PM,15-JUN-17 04.40.26.315000000 PM,1,ME+2/1/09/6/HVSegment1
HV trip,15-JUN-17 04.38.51.112000000 PM,15-JUN-17 04.40.26.361000000 PM,1,ME+2/1/08/5/HVSegment1
HV trip,15-JUN-17 04.38.51.202000000 PM,15-JUN-17 04.40.26.397000000 PM,1,ME+2/1/06/4/HVSegment1
HV trip,15-JUN-17 04.38.51.343000000 PM,15-JUN-17 04.40.26.432000000 PM,1,ME+2/1/08/4/HVSegment1
HV trip,15-JUN-17 04.38.51.463000000 PM,15-JUN-17 04.40.26.474000000 PM,1,ME+2/1/06/3/HVSegment1
HV trip,15-JUN-17 04.38.51.573000000 PM,15-JUN-17 04.40.26.528000000 PM,1,ME+2/1/07/3/HVSegment1
HV trip,15-JUN-17 04.38.52.601000000 PM,15-JUN-17 04.40.26.568000000 PM,1,ME+2/1/09/1/HVSegment1
HV trip,15-JUN-17 04.38.52.729000000 PM,15-JUN-17 04.40.26.617000000 PM,1,ME+2/1/06/2/HVSegment1
HV trip,15-JUN-17 04.38.52.847000000 PM,15-JUN-17 04.40.26.660000000 PM,1,ME+2/1/06/6/HVSegment1
HV trip,15-JUN-17 04.38.53.544000000 PM,15-JUN-17 04.40.26.699000000 PM,1,ME+2/1/09/4/HVSegment1
HV trip,15-JUN-17 04.38.53.671000000 PM,15-JUN-17 04.40.26.741000000 PM,1,ME+2/1/06/5/HVSegment1
HV trip,15-JUN-17 04.38.53.792000000 PM,15-JUN-17 04.40.26.780000000 PM,1,ME+2/1/08/3/HVSegment1
HV trip,15-JUN-17 04.38.53.926000000 PM,15-JUN-17 04.40.26.816000000 PM,1,ME+2/1/09/3/HVSegment1
HV trip,15-JUN-17 04.38.54.088000000 PM,15-JUN-17 04.40.27.637000000 PM,1,ME+2/1/01/5/HVSegment1
HV trip,15-JUN-17 04.38.54.205000000 PM,15-JUN-17 04.40.27.677000000 PM,1,ME+2/1/02/2/HVSegment1
HV trip,15-JUN-17 04.38.54.307000000 PM,15-JUN-17 04.40.27.746000000 PM,1,ME+2/1/02/6/HVSegment1
HV trip,15-JUN-17 04.38.54.428000000 PM,15-JUN-17 04.40.27.784000000 PM,1,ME+2/1/04/6/HVSegment1
HV trip,15-JUN-17 04.38.54.579000000 PM,15-JUN-17 04.40.27.935000000 PM,1,ME+2/1/01/4/HVSegment1
HV trip,15-JUN-17 04.38.54.704000000 PM,15-JUN-17 04.40.28.013000000 PM,1,ME+3/1/18/4/HVSegment2
HV trip,15-JUN-17 04.38.54.821000000 PM,15-JUN-17 04.40.26.850000000 PM,1,ME+3/1/01/2/HVSegment2
HV trip,16-JUN-17 01.10.20.712000000 AM,16-JUN-17 01.20.24.094000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 01.31.18.937000000 AM,16-JUN-17 01.41.22.233000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,16-JUN-17 01.38.19.255000000 AM,16-JUN-17 01.48.22.895000000 AM,1,ME+3/1/16/6/HVSegment2
HV trip,16-JUN-17 01.53.59.490000000 AM,16-JUN-17 02.04.02.785000000 AM,1,ME-3/1/18/4/HVSegment2
HV trip,16-JUN-17 01.56.50.922000000 AM,16-JUN-17 02.06.54.375000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 02.05.51.963000000 AM,16-JUN-17 02.15.55.301000000 AM,1,ME-2/2/21/4/HVSegment2
HV trip,16-JUN-17 02.18.35.336000000 AM,16-JUN-17 02.28.38.722000000 AM,1,ME+3/1/02/1/HVSegment1
HV trip,16-JUN-17 02.31.48.811000000 AM,16-JUN-17 02.41.52.405000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 02.35.29.185000000 AM,16-JUN-17 02.45.34.298000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 02.57.35.597000000 AM,16-JUN-17 03.07.39.394000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 03.09.48.671000000 AM,16-JUN-17 03.19.51.895000000 AM,1,ME-1/3/15/5/HVSegment3
HV trip,16-JUN-17 03.17.48.897000000 AM,16-JUN-17 03.27.52.189000000 AM,1,ME-1/3/20/1/HVSegment2
HV trip,16-JUN-17 03.26.21.149000000 AM,16-JUN-17 03.36.24.482000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,16-JUN-17 03.28.00.829000000 AM,16-JUN-17 03.38.05.010000000 AM,1,ME+3/1/16/6/HVSegment2
HV trip,16-JUN-17 03.29.21.619000000 AM,16-JUN-17 03.39.25.068000000 AM,1,ME+2/2/12/6/HVSegment1
HV trip,16-JUN-17 03.34.52.441000000 AM,16-JUN-17 03.44.55.779000000 AM,1,ME-4/2/13/1/HVSegment2
HV trip,16-JUN-17 03.45.18.721000000 AM,16-JUN-17 03.55.22.930000000 AM,1,ME+2/2/12/6/HVSegment1
HV trip,16-JUN-17 03.53.36.924000000 AM,16-JUN-17 04.03.40.276000000 AM,1,ME+2/1/11/3/HVSegment3
HV trip,16-JUN-17 03.54.36.869000000 AM,16-JUN-17 04.04.40.291000000 AM,1,ME+3/2/03/4/HVSegment1
HV trip,16-JUN-17 03.55.57.308000000 AM,16-JUN-17 04.06.00.620000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 03.56.07.407000000 AM,16-JUN-17 04.06.10.786000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 04.21.18.577000000 AM,16-JUN-17 04.31.22.084000000 AM,1,ME-4/2/24/1/HVSegment5
HV trip,16-JUN-17 04.27.34.019000000 AM,16-JUN-17 04.37.37.785000000 AM,1,ME+4/2/18/6/HVSegment5
HV trip,16-JUN-17 04.33.05.797000000 AM,16-JUN-17 04.43.09.065000000 AM,1,ME-3/1/18/4/HVSegment2
HV trip,16-JUN-17 04.36.18.772000000 AM,16-JUN-17 04.46.22.196000000 AM,1,ME+4/2/03/1/HVSegment2
HV trip,16-JUN-17 04.41.27.989000000 AM,16-JUN-17 04.51.31.227000000 AM,1,ME-3/2/29/3/HVSegment1
HV trip,16-JUN-17 04.45.18.754000000 AM,16-JUN-17 04.55.22.033000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,16-JUN-17 04.48.49.388000000 AM,16-JUN-17 04.58.51.292000000 AM,1,ME+3/1/16/6/HVSegment2
HV trip,16-JUN-17 04.56.51.349000000 AM,16-JUN-17 05.06.54.617000000 AM,1,ME-3/1/18/1/HVSegment1
HV trip,16-JUN-17 04.58.51.233000000 AM,16-JUN-17 05.08.54.654000000 AM,1,ME+3/2/18/5/HVSegment5
HV trip,16-JUN-17 05.15.36.121000000 AM,16-JUN-17 05.25.39.478000000 AM,1,ME-1/3/11/5/HVSegment3
HV trip,16-JUN-17 05.16.55.491000000 AM,16-JUN-17 05.26.58.831000000 AM,1,ME-4/2/27/3/HVSegment3
HV trip,16-JUN-17 05.20.56.469000000 AM,16-JUN-17 05.30.59.799000000 AM,1,ME-4/2/36/3/HVSegment2
HV trip,16-JUN-17 05.35.09.519000000 AM,16-JUN-17 05.45.18.768000000 AM,1,ME-3/2/15/4/HVSegment1
HV trip,16-JUN-17 05.36.50.353000000 AM,16-JUN-17 05.46.53.640000000 AM,1,ME-4/2/36/3/HVSegment2
HV trip,16-JUN-17 05.45.31.848000000 AM,16-JUN-17 05.55.35.094000000 AM,1,ME-3/2/13/2/HVSegment1
HV trip,16-JUN-17 05.52.48.704000000 AM,16-JUN-17 06.02.52.251000000 AM,1,ME-4/2/36/3/HVSegment2
HV trip,16-JUN-17 06.21.09.161000000 AM,16-JUN-17 06.31.19.378000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 06.37.18.720000000 AM,16-JUN-17 06.47.22.037000000 AM,1,ME+3/1/16/6/HVSegment2
HV trip,16-JUN-17 06.40.03.569000000 AM,16-JUN-17 06.50.06.833000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 08.06.48.727000000 AM,16-JUN-17 08.16.52.234000000 AM,1,ME+3/1/02/1/HVSegment1
HV trip,16-JUN-17 10.09.53.484000000 AM,16-JUN-17 10.19.57.679000000 AM,1,ME-1/3/20/1/HVSegment2
HV trip,16-JUN-17 10.43.18.704000000 AM,16-JUN-17 10.53.23.860000000 AM,1,ME+3/2/15/3/HVSegment5
HV trip,16-JUN-17 12.04.09.440000000 PM,16-JUN-17 12.14.20.230000000 PM,1,ME-3/1/18/4/HVSegment2
HV trip,16-JUN-17 02.53.52.330000000 PM,16-JUN-17 03.03.55.582000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 02.57.22.658000000 PM,16-JUN-17 03.07.25.995000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 03.17.47.408000000 PM,16-JUN-17 03.27.50.861000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,16-JUN-17 03.38.52.146000000 PM,16-JUN-17 03.48.55.526000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 03.45.19.381000000 PM,16-JUN-17 03.55.22.986000000 PM,1,ME-3/1/18/4/HVSegment2
HV trip,16-JUN-17 03.56.48.438000000 PM,16-JUN-17 04.06.51.957000000 PM,1,ME+2/1/17/1/HVSegment2
HV trip,16-JUN-17 04.27.18.818000000 PM,16-JUN-17 04.37.22.105000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 04.30.34.898000000 PM,16-JUN-17 04.40.38.183000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 04.42.06.139000000 PM,16-JUN-17 04.52.09.482000000 PM,1,ME+4/2/33/6/HVSegment1
HV trip,16-JUN-17 05.00.57.191000000 PM,16-JUN-17 05.11.00.522000000 PM,1,ME-4/2/24/1/HVSegment5
HV trip,16-JUN-17 05.02.20.704000000 PM,16-JUN-17 05.12.24.059000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,16-JUN-17 05.09.52.206000000 PM,16-JUN-17 05.19.55.560000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 09.36.53.218000000 PM,16-JUN-17 09.46.56.513000000 PM,1,ME-2/1/17/5/HVSegment1
HV trip,16-JUN-17 10.40.07.694000000 PM,16-JUN-17 10.50.13.083000000 PM,1,ME-3/1/18/4/HVSegment2
HV trip,16-JUN-17 10.44.35.149000000 PM,16-JUN-17 10.54.38.649000000 PM,1,ME+3/1/02/1/HVSegment1
HV trip,16-JUN-17 10.45.18.519000000 PM,16-JUN-17 10.55.22.041000000 PM,1,ME+2/1/11/3/HVSegment3
HV trip,16-JUN-17 10.50.56.159000000 PM,16-JUN-17 11.00.59.558000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 11.16.18.443000000 PM,16-JUN-17 11.26.21.996000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,16-JUN-17 11.21.03.235000000 PM,16-JUN-17 11.31.06.853000000 PM,1,ME+2/1/17/1/HVSegment2
HV trip,16-JUN-17 11.21.07.207000000 PM,16-JUN-17 11.31.10.456000000 PM,1,ME-3/2/10/4/HVSegment1
HV trip,16-JUN-17 11.24.33.454000000 PM,16-JUN-17 11.34.36.795000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,16-JUN-17 11.29.04.543000000 PM,16-JUN-17 11.39.09.313000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,16-JUN-17 11.36.56.796000000 PM,16-JUN-17 11.47.00.078000000 PM,1,ME+2/1/13/6/HVSegment2
HV trip,16-JUN-17 11.37.26.495000000 PM,16-JUN-17 11.47.29.906000000 PM,1,ME+4/2/03/1/HVSegment2
HV trip,16-JUN-17 11.39.37.654000000 PM,16-JUN-17 11.49.43.073000000 PM,1,ME+3/1/02/1/HVSegment1
HV trip,17-JUN-17 12.00.21.700000000 AM,17-JUN-17 12.10.25.058000000 AM,1,ME+3/2/30/6/HVSegment3
HV trip,17-JUN-17 12.10.48.843000000 AM,17-JUN-17 12.20.52.134000000 AM,1,ME-2/2/21/4/HVSegment2
HV trip,17-JUN-17 12.34.34.614000000 AM,17-JUN-17 12.44.37.889000000 AM,1,ME-4/2/12/1/HVSegment5
HV trip,17-JUN-17 12.40.06.577000000 AM,17-JUN-17 12.50.10.177000000 AM,1,ME-1/3/15/5/HVSegment3
HV trip,17-JUN-17 12.46.02.102000000 AM,17-JUN-17 12.56.05.430000000 AM,1,ME+3/1/02/1/HVSegment1
HV trip,17-JUN-17 12.59.25.138000000 AM,17-JUN-17 01.09.28.507000000 AM,1,ME+1/3/15/4/HVSegment1
HV trip,17-JUN-17 01.02.31.279000000 AM,17-JUN-17 01.12.36.773000000 AM,1,ME-4/2/15/1/HVSegment5
HV trip,17-JUN-17 01.32.33.333000000 AM,17-JUN-17 01.42.36.918000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,17-JUN-17 01.41.40.247000000 AM,17-JUN-17 01.51.48.776000000 AM,1,ME-1/3/20/1/HVSegment3
HV trip,17-JUN-17 02.12.57.470000000 AM,17-JUN-17 02.23.00.790000000 AM,1,ME-3/2/36/2/HVSegment1
HV trip,17-JUN-17 02.29.40.673000000 AM,17-JUN-17 02.39.48.970000000 AM,1,ME-1/3/20/1/HVSegment2
HV trip,17-JUN-17 03.19.27.687000000 AM,17-JUN-17 03.29.31.072000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,17-JUN-17 03.35.36.136000000 AM,17-JUN-17 03.45.39.528000000 AM,1,ME-3/1/18/4/HVSegment2
HV trip,17-JUN-17 03.40.37.223000000 AM,17-JUN-17 03.50.40.506000000 AM,1,ME-3/2/13/2/HVSegment1
HV trip,17-JUN-17 03.54.40.280000000 AM,17-JUN-17 04.04.48.919000000 AM,1,ME-4/2/27/3/HVSegment5
HV trip,17-JUN-17 07.13.27.839000000 AM,17-JUN-17 07.23.31.214000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 07.41.16.480000000 AM,17-JUN-17 07.51.21.128000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 08.08.26.449000000 AM,17-JUN-17 08.18.29.717000000 AM,1,ME-4/2/30/1/HVSegment5
HV trip,17-JUN-17 08.09.59.177000000 AM,17-JUN-17 08.20.02.470000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,17-JUN-17 08.18.12.953000000 AM,17-JUN-17 08.28.18.688000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 08.18.43.019000000 AM,17-JUN-17 08.28.48.846000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,17-JUN-17 08.21.49.515000000 AM,17-JUN-17 08.31.53.143000000 AM,1,ME-3/1/18/1/HVSegment1
HV trip,17-JUN-17 08.48.34.834000000 AM,17-JUN-17 08.58.38.115000000 AM,1,ME-1/3/13/4/HVSegment3
HV trip,17-JUN-17 08.56.09.371000000 AM,17-JUN-17 09.06.18.716000000 AM,1,ME+4/2/03/6/HVSegment5
HV trip,17-JUN-17 09.02.08.363000000 AM,17-JUN-17 09.12.18.597000000 AM,1,ME-3/1/18/4/HVSegment2
HV trip,17-JUN-17 09.02.38.032000000 AM,17-JUN-17 09.12.44.360000000 AM,1,ME-1/3/20/1/HVSegment3
HV trip,17-JUN-17 09.13.30.836000000 AM,17-JUN-17 09.23.34.318000000 AM,1,ME-1/3/20/1/HVSegment2
HV trip,17-JUN-17 09.22.35.474000000 AM,17-JUN-17 09.32.38.956000000 AM,1,ME+4/2/36/6/HVSegment1
HV trip,17-JUN-17 09.24.25.910000000 AM,17-JUN-17 09.34.29.267000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 09.47.22.779000000 AM,17-JUN-17 09.57.26.415000000 AM,1,ME+3/2/09/5/HVSegment1
HV trip,17-JUN-17 09.59.33.697000000 AM,17-JUN-17 10.09.37.031000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 10.17.35.695000000 AM,17-JUN-17 10.27.39.040000000 AM,1,ME-2/1/17/5/HVSegment1
HV trip,17-JUN-17 10.52.48.631000000 AM,17-JUN-17 11.02.52.265000000 AM,1,ME+4/2/33/6/HVSegment5
HV trip,17-JUN-17 11.30.18.800000000 AM,17-JUN-17 11.40.22.297000000 AM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 11.41.37.804000000 AM,17-JUN-17 11.51.43.032000000 AM,1,ME-2/1/17/5/HVSegment1
HV trip,17-JUN-17 11.44.48.972000000 AM,17-JUN-17 11.54.52.359000000 AM,1,ME+4/2/18/6/HVSegment5
HV trip,17-JUN-17 11.46.36.339000000 AM,17-JUN-17 11.56.39.653000000 AM,1,ME-1/3/15/5/HVSegment1
HV trip,17-JUN-17 11.56.09.791000000 AM,17-JUN-17 12.06.20.467000000 PM,1,ME+3/2/15/1/HVSegment1
HV trip,17-JUN-17 12.00.40.977000000 PM,17-JUN-17 12.10.48.988000000 PM,1,ME+3/1/02/1/HVSegment1
HV trip,17-JUN-17 12.06.48.473000000 PM,17-JUN-17 12.16.51.979000000 PM,1,ME+4/2/33/3/HVSegment1
HV trip,17-JUN-17 12.18.04.240000000 PM,17-JUN-17 12.28.07.527000000 PM,1,ME-1/3/17/3/HVSegment1
HV trip,17-JUN-17 12.28.18.665000000 PM,17-JUN-17 12.38.22.561000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,17-JUN-17 12.37.08.643000000 PM,17-JUN-17 12.47.18.915000000 PM,1,ME-1/3/20/1/HVSegment3
HV trip,17-JUN-17 12.39.49.313000000 PM,17-JUN-17 12.49.52.567000000 PM,1,ME-1/3/16/4/HVSegment2
HV trip,17-JUN-17 12.45.40.723000000 PM,17-JUN-17 12.55.48.478000000 PM,1,ME-1/3/15/6/HVSegment3
HV trip,17-JUN-17 12.54.22.020000000 PM,17-JUN-17 01.04.25.354000000 PM,1,ME-4/2/24/1/HVSegment5
HV trip,17-JUN-17 12.56.18.923000000 PM,17-JUN-17 01.06.22.337000000 PM,1,ME+2/1/11/3/HVSegment3
HV trip,17-JUN-17 01.15.57.446000000 PM,17-JUN-17 01.26.00.706000000 PM,1,ME+1/3/11/2/HVSegment3
HV trip,17-JUN-17 01.30.10.989000000 PM,17-JUN-17 01.40.16.587000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 01.42.48.650000000 PM,17-JUN-17 01.52.52.044000000 PM,1,ME-1/3/15/6/HVSegment3
HV trip,17-JUN-17 09.33.53.420000000 PM,17-JUN-17 09.43.57.073000000 PM,1,ME+2/1/17/1/HVSegment2
HV trip,17-JUN-17 09.54.48.718000000 PM,17-JUN-17 10.04.52.156000000 PM,1,ME+1/3/11/2/HVSegment3
HV trip,17-JUN-17 09.56.59.027000000 PM,17-JUN-17 10.07.04.905000000 PM,1,ME+3/1/02/1/HVSegment2
HV trip,17-JUN-17 09.57.20.044000000 PM,17-JUN-17 10.07.23.546000000 PM,1,ME+3/1/02/3/HVSegment2
HV trip,17-JUN-17 09.59.19.360000000 PM,17-JUN-17 10.09.22.716000000 PM,1,ME+4/2/33/6/HVSegment5
HV trip,17-JUN-17 09.59.21.363000000 PM,17-JUN-17 10.09.24.702000000 PM,1,ME-4/2/12/1/HVSegment5
HV trip,17-JUN-17 09.59.21.413000000 PM,17-JUN-17 10.09.24.747000000 PM,1,ME-4/2/15/1/HVSegment5
HV trip,17-JUN-17 10.02.00.965000000 PM,17-JUN-17 10.12.04.330000000 PM,1,ME+4/2/30/6/HVSegment5
HV trip,17-JUN-17 10.04.41.087000000 PM,17-JUN-17 10.14.48.757000000 PM,1,ME+4/2/36/6/HVSegment1
HV trip,17-JUN-17 10.04.48.599000000 PM,17-JUN-17 10.14.52.045000000 PM,1,ME-3/1/17/3/HVSegment1
HV trip,17-JUN-17 10.06.13.056000000 PM,17-JUN-17 10.16.18.525000000 PM,1,ME+2/1/17/1/HVSegment2
HV trip,17-JUN-17 10.06.51.110000000 PM,17-JUN-17 10.16.54.509000000 PM,1,ME+4/2/03/6/HVSegment5
HV trip,17-JUN-17 10.07.33.519000000 PM,17-JUN-17 10.17.36.865000000 PM,1,ME-2/1/17/5/HVSegment1
HV trip,17-JUN-17 10.14.32.014000000 PM,17-JUN-17 10.24.35.314000000 PM,1,ME+3/1/10/2/HVSegment2
HV trip,17-JUN-17 10.16.55.547000000 PM,17-JUN-17 10.26.58.875000000 PM,1,ME-3/1/18/4/HVSegment2
HV trip,17-JUN-17 10.17.15.397000000 PM,17-JUN-17 10.27.19.061000000 PM,1,ME+3/1/02/1/HVSegment1
HV trip,17-JUN-17 10.21.33.936000000 PM,17-JUN-17 10.31.37.351000000 PM,1,ME+2/1/03/6/HVSegment2
HV trip,17-JUN-17 10.22.04.355000000 PM,17-JUN-17 10.32.08.001000000 PM,1,ME+3/1/02/1/HVSegment2
