CONDITION_ID,STATE,TIME_START,TIME_END,IS_CLOSED,COMPONENT_NAME,REC_DESCRIPTION,FCT_VOLTAGE_SETTING
6062744422,HV weak channel,12-NOV-14 05.39.09.392000000 PM,13-NOV-14 12.21.39.302000000 PM,1,ME+1/1/02/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744422,HV weak channel,12-NOV-14 05.39.09.392000000 PM,13-NOV-14 12.21.39.302000000 PM,1,ME+1/1/02/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744412,HV weak channel,12-NOV-14 05.39.09.498000000 PM,13-NOV-14 12.21.39.269000000 PM,1,ME+1/1/02/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744412,HV weak channel,12-NOV-14 05.39.09.498000000 PM,13-NOV-14 12.21.39.269000000 PM,1,ME+1/1/02/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744412,HV weak channel,12-NOV-14 05.39.09.498000000 PM,13-NOV-14 12.21.39.269000000 PM,1,ME+1/1/02/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744426,HV weak channel,12-NOV-14 05.39.09.735000000 PM,13-NOV-14 12.21.39.242000000 PM,1,ME+1/1/02/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744426,HV weak channel,12-NOV-14 05.39.09.735000000 PM,13-NOV-14 12.21.39.242000000 PM,1,ME+1/1/02/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744426,HV weak channel,12-NOV-14 05.39.09.735000000 PM,13-NOV-14 12.21.39.242000000 PM,1,ME+1/1/02/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744430,HV weak channel,12-NOV-14 05.39.09.880000000 PM,13-NOV-14 12.21.39.212000000 PM,1,ME+1/1/02/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744430,HV weak channel,12-NOV-14 05.39.09.880000000 PM,13-NOV-14 12.21.39.212000000 PM,1,ME+1/1/02/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744430,HV weak channel,12-NOV-14 05.39.09.880000000 PM,13-NOV-14 12.21.39.212000000 PM,1,ME+1/1/02/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744416,HV weak channel,12-NOV-14 05.39.09.911000000 PM,13-NOV-14 12.21.39.183000000 PM,1,ME+1/1/02/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744416,HV weak channel,12-NOV-14 05.39.09.911000000 PM,13-NOV-14 12.21.39.183000000 PM,1,ME+1/1/02/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744416,HV weak channel,12-NOV-14 05.39.09.911000000 PM,13-NOV-14 12.21.39.183000000 PM,1,ME+1/1/02/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744434,HV weak channel,12-NOV-14 05.39.09.991000000 PM,13-NOV-14 12.21.39.155000000 PM,1,ME+1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744434,HV weak channel,12-NOV-14 05.39.09.991000000 PM,13-NOV-14 12.21.39.155000000 PM,1,ME+1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744434,HV weak channel,12-NOV-14 05.39.09.991000000 PM,13-NOV-14 12.21.39.155000000 PM,1,ME+1/1/02/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744420,HV weak channel,12-NOV-14 05.39.10.040000000 PM,13-NOV-14 12.21.29.223000000 PM,1,ME+1/1/33/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744420,HV weak channel,12-NOV-14 05.39.10.040000000 PM,13-NOV-14 12.21.29.223000000 PM,1,ME+1/1/33/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744420,HV weak channel,12-NOV-14 05.39.10.040000000 PM,13-NOV-14 12.21.29.223000000 PM,1,ME+1/1/33/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744438,HV weak channel,12-NOV-14 05.39.10.110000000 PM,13-NOV-14 12.21.29.189000000 PM,1,ME+1/1/33/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744438,HV weak channel,12-NOV-14 05.39.10.110000000 PM,13-NOV-14 12.21.29.189000000 PM,1,ME+1/1/33/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744438,HV weak channel,12-NOV-14 05.39.10.110000000 PM,13-NOV-14 12.21.29.189000000 PM,1,ME+1/1/33/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744462,HV weak channel,12-NOV-14 05.39.10.225000000 PM,13-NOV-14 12.21.29.158000000 PM,1,ME+1/1/33/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744462,HV weak channel,12-NOV-14 05.39.10.225000000 PM,13-NOV-14 12.21.29.158000000 PM,1,ME+1/1/33/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744462,HV weak channel,12-NOV-14 05.39.10.225000000 PM,13-NOV-14 12.21.29.158000000 PM,1,ME+1/1/33/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744444,HV weak channel,12-NOV-14 05.39.10.255000000 PM,13-NOV-14 12.21.29.130000000 PM,1,ME+1/1/33/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744444,HV weak channel,12-NOV-14 05.39.10.255000000 PM,13-NOV-14 12.21.29.130000000 PM,1,ME+1/1/33/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744444,HV weak channel,12-NOV-14 05.39.10.255000000 PM,13-NOV-14 12.21.29.130000000 PM,1,ME+1/1/33/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744448,HV weak channel,12-NOV-14 05.39.10.303000000 PM,13-NOV-14 12.21.29.084000000 PM,1,ME+1/1/33/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744448,HV weak channel,12-NOV-14 05.39.10.303000000 PM,13-NOV-14 12.21.29.084000000 PM,1,ME+1/1/33/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744448,HV weak channel,12-NOV-14 05.39.10.303000000 PM,13-NOV-14 12.21.29.084000000 PM,1,ME+1/1/33/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744452,HV weak channel,12-NOV-14 05.39.10.344000000 PM,13-NOV-14 12.21.29.055000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744452,HV weak channel,12-NOV-14 05.39.10.344000000 PM,13-NOV-14 12.21.29.055000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744452,HV weak channel,12-NOV-14 05.39.10.344000000 PM,13-NOV-14 12.21.29.055000000 PM,1,ME+1/1/33/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744456,HV weak channel,12-NOV-14 05.39.10.425000000 PM,13-NOV-14 12.21.29.003000000 PM,1,ME+1/1/34/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744456,HV weak channel,12-NOV-14 05.39.10.425000000 PM,13-NOV-14 12.21.29.003000000 PM,1,ME+1/1/34/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744456,HV weak channel,12-NOV-14 05.39.10.425000000 PM,13-NOV-14 12.21.29.003000000 PM,1,ME+1/1/34/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744460,HV weak channel,12-NOV-14 05.39.10.454000000 PM,13-NOV-14 12.21.28.975000000 PM,1,ME+1/1/34/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744460,HV weak channel,12-NOV-14 05.39.10.454000000 PM,13-NOV-14 12.21.28.975000000 PM,1,ME+1/1/34/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744460,HV weak channel,12-NOV-14 05.39.10.454000000 PM,13-NOV-14 12.21.28.975000000 PM,1,ME+1/1/34/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744484,HV weak channel,12-NOV-14 05.39.10.532000000 PM,13-NOV-14 12.21.38.424000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744484,HV weak channel,12-NOV-14 05.39.10.532000000 PM,13-NOV-14 12.21.38.424000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744484,HV weak channel,12-NOV-14 05.39.10.532000000 PM,13-NOV-14 12.21.38.424000000 PM,1,ME+1/1/05/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744488,HV weak channel,12-NOV-14 05.39.10.563000000 PM,13-NOV-14 12.21.38.908000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744488,HV weak channel,12-NOV-14 05.39.10.563000000 PM,13-NOV-14 12.21.38.908000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744488,HV weak channel,12-NOV-14 05.39.10.563000000 PM,13-NOV-14 12.21.38.908000000 PM,1,ME+1/1/04/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744492,HV weak channel,12-NOV-14 05.39.10.643000000 PM,13-NOV-14 12.21.38.001000000 PM,1,ME+1/1/07/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744492,HV weak channel,12-NOV-14 05.39.10.643000000 PM,13-NOV-14 12.21.38.001000000 PM,1,ME+1/1/07/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744492,HV weak channel,12-NOV-14 05.39.10.643000000 PM,13-NOV-14 12.21.38.001000000 PM,1,ME+1/1/07/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744496,HV weak channel,12-NOV-14 05.39.10.677000000 PM,13-NOV-14 12.21.38.390000000 PM,1,ME+1/1/06/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744496,HV weak channel,12-NOV-14 05.39.10.677000000 PM,13-NOV-14 12.21.38.390000000 PM,1,ME+1/1/06/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744496,HV weak channel,12-NOV-14 05.39.10.677000000 PM,13-NOV-14 12.21.38.390000000 PM,1,ME+1/1/06/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744500,HV weak channel,12-NOV-14 05.39.10.715000000 PM,13-NOV-14 12.21.38.328000000 PM,1,ME+1/1/06/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744500,HV weak channel,12-NOV-14 05.39.10.715000000 PM,13-NOV-14 12.21.38.328000000 PM,1,ME+1/1/06/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744500,HV weak channel,12-NOV-14 05.39.10.715000000 PM,13-NOV-14 12.21.38.328000000 PM,1,ME+1/1/06/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744504,HV weak channel,12-NOV-14 05.39.10.768000000 PM,13-NOV-14 12.21.38.672000000 PM,1,ME+1/1/04/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744504,HV weak channel,12-NOV-14 05.39.10.768000000 PM,13-NOV-14 12.21.38.672000000 PM,1,ME+1/1/04/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744504,HV weak channel,12-NOV-14 05.39.10.768000000 PM,13-NOV-14 12.21.38.672000000 PM,1,ME+1/1/04/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744508,HV weak channel,12-NOV-14 05.39.10.802000000 PM,13-NOV-14 12.21.38.876000000 PM,1,ME+1/1/04/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744508,HV weak channel,12-NOV-14 05.39.10.802000000 PM,13-NOV-14 12.21.38.876000000 PM,1,ME+1/1/04/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744508,HV weak channel,12-NOV-14 05.39.10.802000000 PM,13-NOV-14 12.21.38.876000000 PM,1,ME+1/1/04/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744512,HV weak channel,12-NOV-14 05.39.10.834000000 PM,13-NOV-14 12.21.35.579000000 PM,1,ME+1/1/17/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744512,HV weak channel,12-NOV-14 05.39.10.834000000 PM,13-NOV-14 12.21.35.579000000 PM,1,ME+1/1/17/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744512,HV weak channel,12-NOV-14 05.39.10.834000000 PM,13-NOV-14 12.21.35.579000000 PM,1,ME+1/1/17/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744516,HV weak channel,12-NOV-14 05.39.10.952000000 PM,13-NOV-14 12.21.35.548000000 PM,1,ME+1/1/17/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744516,HV weak channel,12-NOV-14 05.39.10.952000000 PM,13-NOV-14 12.21.35.548000000 PM,1,ME+1/1/17/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744516,HV weak channel,12-NOV-14 05.39.10.952000000 PM,13-NOV-14 12.21.35.548000000 PM,1,ME+1/1/17/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744520,HV weak channel,12-NOV-14 05.39.11.005000000 PM,13-NOV-14 12.21.35.608000000 PM,1,ME+1/1/17/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744520,HV weak channel,12-NOV-14 05.39.11.005000000 PM,13-NOV-14 12.21.35.608000000 PM,1,ME+1/1/17/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744520,HV weak channel,12-NOV-14 05.39.11.005000000 PM,13-NOV-14 12.21.35.608000000 PM,1,ME+1/1/17/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744524,HV weak channel,12-NOV-14 05.39.11.074000000 PM,13-NOV-14 12.21.35.514000000 PM,1,ME+1/1/18/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744524,HV weak channel,12-NOV-14 05.39.11.074000000 PM,13-NOV-14 12.21.35.514000000 PM,1,ME+1/1/18/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744524,HV weak channel,12-NOV-14 05.39.11.074000000 PM,13-NOV-14 12.21.35.514000000 PM,1,ME+1/1/18/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744528,HV weak channel,12-NOV-14 05.39.11.145000000 PM,13-NOV-14 12.21.35.486000000 PM,1,ME+1/1/18/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744528,HV weak channel,12-NOV-14 05.39.11.145000000 PM,13-NOV-14 12.21.35.486000000 PM,1,ME+1/1/18/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744528,HV weak channel,12-NOV-14 05.39.11.145000000 PM,13-NOV-14 12.21.35.486000000 PM,1,ME+1/1/18/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744532,HV weak channel,12-NOV-14 05.39.11.246000000 PM,13-NOV-14 12.21.35.457000000 PM,1,ME+1/1/18/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744532,HV weak channel,12-NOV-14 05.39.11.246000000 PM,13-NOV-14 12.21.35.457000000 PM,1,ME+1/1/18/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744532,HV weak channel,12-NOV-14 05.39.11.246000000 PM,13-NOV-14 12.21.35.457000000 PM,1,ME+1/1/18/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744536,HV weak channel,12-NOV-14 05.39.11.274000000 PM,13-NOV-14 12.21.35.427000000 PM,1,ME+1/1/18/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744536,HV weak channel,12-NOV-14 05.39.11.274000000 PM,13-NOV-14 12.21.35.427000000 PM,1,ME+1/1/18/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744536,HV weak channel,12-NOV-14 05.39.11.274000000 PM,13-NOV-14 12.21.35.427000000 PM,1,ME+1/1/18/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744540,HV weak channel,12-NOV-14 05.39.11.426000000 PM,13-NOV-14 12.21.35.354000000 PM,1,ME+1/1/18/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744540,HV weak channel,12-NOV-14 05.39.11.426000000 PM,13-NOV-14 12.21.35.354000000 PM,1,ME+1/1/18/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744540,HV weak channel,12-NOV-14 05.39.11.426000000 PM,13-NOV-14 12.21.35.354000000 PM,1,ME+1/1/18/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744544,HV weak channel,12-NOV-14 05.39.11.463000000 PM,13-NOV-14 12.21.35.262000000 PM,1,ME+1/1/18/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744544,HV weak channel,12-NOV-14 05.39.11.463000000 PM,13-NOV-14 12.21.35.262000000 PM,1,ME+1/1/18/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744544,HV weak channel,12-NOV-14 05.39.11.463000000 PM,13-NOV-14 12.21.35.262000000 PM,1,ME+1/1/18/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744548,HV weak channel,12-NOV-14 05.39.11.494000000 PM,13-NOV-14 12.21.35.157000000 PM,1,ME+1/1/19/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744548,HV weak channel,12-NOV-14 05.39.11.494000000 PM,13-NOV-14 12.21.35.157000000 PM,1,ME+1/1/19/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744548,HV weak channel,12-NOV-14 05.39.11.494000000 PM,13-NOV-14 12.21.35.157000000 PM,1,ME+1/1/19/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744552,HV weak channel,12-NOV-14 05.39.11.522000000 PM,13-NOV-14 12.21.35.131000000 PM,1,ME+1/1/19/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744552,HV weak channel,12-NOV-14 05.39.11.522000000 PM,13-NOV-14 12.21.35.131000000 PM,1,ME+1/1/19/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744552,HV weak channel,12-NOV-14 05.39.11.522000000 PM,13-NOV-14 12.21.35.131000000 PM,1,ME+1/1/19/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744556,HV weak channel,12-NOV-14 05.39.11.605000000 PM,13-NOV-14 12.21.35.054000000 PM,1,ME+1/1/19/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744556,HV weak channel,12-NOV-14 05.39.11.605000000 PM,13-NOV-14 12.21.35.054000000 PM,1,ME+1/1/19/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744556,HV weak channel,12-NOV-14 05.39.11.605000000 PM,13-NOV-14 12.21.35.054000000 PM,1,ME+1/1/19/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744560,HV weak channel,12-NOV-14 05.39.11.642000000 PM,13-NOV-14 12.21.34.955000000 PM,1,ME+1/1/19/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744560,HV weak channel,12-NOV-14 05.39.11.642000000 PM,13-NOV-14 12.21.34.955000000 PM,1,ME+1/1/19/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744560,HV weak channel,12-NOV-14 05.39.11.642000000 PM,13-NOV-14 12.21.34.955000000 PM,1,ME+1/1/19/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744564,HV weak channel,12-NOV-14 05.39.11.691000000 PM,13-NOV-14 12.21.34.865000000 PM,1,ME+1/1/19/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744564,HV weak channel,12-NOV-14 05.39.11.691000000 PM,13-NOV-14 12.21.34.865000000 PM,1,ME+1/1/19/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744564,HV weak channel,12-NOV-14 05.39.11.691000000 PM,13-NOV-14 12.21.34.865000000 PM,1,ME+1/1/19/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744568,HV weak channel,12-NOV-14 05.39.11.736000000 PM,13-NOV-14 12.21.34.838000000 PM,1,ME+1/1/19/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744568,HV weak channel,12-NOV-14 05.39.11.736000000 PM,13-NOV-14 12.21.34.838000000 PM,1,ME+1/1/19/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744568,HV weak channel,12-NOV-14 05.39.11.736000000 PM,13-NOV-14 12.21.34.838000000 PM,1,ME+1/1/19/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744572,HV weak channel,12-NOV-14 05.39.12.100000000 PM,13-NOV-14 12.21.34.805000000 PM,1,ME+1/1/20/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744572,HV weak channel,12-NOV-14 05.39.12.100000000 PM,13-NOV-14 12.21.34.805000000 PM,1,ME+1/1/20/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744572,HV weak channel,12-NOV-14 05.39.12.100000000 PM,13-NOV-14 12.21.34.805000000 PM,1,ME+1/1/20/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744576,HV weak channel,12-NOV-14 05.39.12.144000000 PM,13-NOV-14 12.21.34.758000000 PM,1,ME+1/1/20/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744576,HV weak channel,12-NOV-14 05.39.12.144000000 PM,13-NOV-14 12.21.34.758000000 PM,1,ME+1/1/20/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744576,HV weak channel,12-NOV-14 05.39.12.144000000 PM,13-NOV-14 12.21.34.758000000 PM,1,ME+1/1/20/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744580,HV weak channel,12-NOV-14 05.39.12.174000000 PM,13-NOV-14 12.21.34.731000000 PM,1,ME+1/1/20/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744580,HV weak channel,12-NOV-14 05.39.12.174000000 PM,13-NOV-14 12.21.34.731000000 PM,1,ME+1/1/20/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744580,HV weak channel,12-NOV-14 05.39.12.174000000 PM,13-NOV-14 12.21.34.731000000 PM,1,ME+1/1/20/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744584,HV weak channel,12-NOV-14 05.39.12.273000000 PM,13-NOV-14 12.21.34.701000000 PM,1,ME+1/1/20/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744584,HV weak channel,12-NOV-14 05.39.12.273000000 PM,13-NOV-14 12.21.34.701000000 PM,1,ME+1/1/20/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744584,HV weak channel,12-NOV-14 05.39.12.273000000 PM,13-NOV-14 12.21.34.701000000 PM,1,ME+1/1/20/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744588,HV weak channel,12-NOV-14 05.39.12.370000000 PM,13-NOV-14 12.21.34.659000000 PM,1,ME+1/1/20/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744588,HV weak channel,12-NOV-14 05.39.12.370000000 PM,13-NOV-14 12.21.34.659000000 PM,1,ME+1/1/20/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744588,HV weak channel,12-NOV-14 05.39.12.370000000 PM,13-NOV-14 12.21.34.659000000 PM,1,ME+1/1/20/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744592,HV weak channel,12-NOV-14 05.39.12.400000000 PM,13-NOV-14 12.21.34.629000000 PM,1,ME+1/1/20/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744592,HV weak channel,12-NOV-14 05.39.12.400000000 PM,13-NOV-14 12.21.34.629000000 PM,1,ME+1/1/20/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744592,HV weak channel,12-NOV-14 05.39.12.400000000 PM,13-NOV-14 12.21.34.629000000 PM,1,ME+1/1/20/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744596,HV weak channel,12-NOV-14 05.39.12.484000000 PM,13-NOV-14 12.21.34.601000000 PM,1,ME+1/1/21/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744596,HV weak channel,12-NOV-14 05.39.12.484000000 PM,13-NOV-14 12.21.34.601000000 PM,1,ME+1/1/21/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744596,HV weak channel,12-NOV-14 05.39.12.484000000 PM,13-NOV-14 12.21.34.601000000 PM,1,ME+1/1/21/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744600,HV weak channel,12-NOV-14 05.39.12.541000000 PM,13-NOV-14 12.21.34.561000000 PM,1,ME+1/1/21/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744600,HV weak channel,12-NOV-14 05.39.12.541000000 PM,13-NOV-14 12.21.34.561000000 PM,1,ME+1/1/21/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744600,HV weak channel,12-NOV-14 05.39.12.541000000 PM,13-NOV-14 12.21.34.561000000 PM,1,ME+1/1/21/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744604,HV weak channel,12-NOV-14 05.39.12.586000000 PM,13-NOV-14 12.21.34.523000000 PM,1,ME+1/1/21/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744604,HV weak channel,12-NOV-14 05.39.12.586000000 PM,13-NOV-14 12.21.34.523000000 PM,1,ME+1/1/21/3,HV channel has a lower than nominal voltage setting (2900 V),0
6062744604,HV weak channel,12-NOV-14 05.39.12.586000000 PM,13-NOV-14 12.21.34.523000000 PM,1,ME+1/1/21/3,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744608,HV weak channel,12-NOV-14 05.39.12.616000000 PM,13-NOV-14 12.21.34.495000000 PM,1,ME+1/1/21/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744608,HV weak channel,12-NOV-14 05.39.12.616000000 PM,13-NOV-14 12.21.34.495000000 PM,1,ME+1/1/21/4,HV channel has a lower than nominal voltage setting (2900 V),0
6062744608,HV weak channel,12-NOV-14 05.39.12.616000000 PM,13-NOV-14 12.21.34.495000000 PM,1,ME+1/1/21/4,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744612,HV weak channel,12-NOV-14 05.39.12.656000000 PM,13-NOV-14 12.21.34.468000000 PM,1,ME+1/1/21/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744612,HV weak channel,12-NOV-14 05.39.12.656000000 PM,13-NOV-14 12.21.34.468000000 PM,1,ME+1/1/21/5,HV channel has a lower than nominal voltage setting (2900 V),0
6062744612,HV weak channel,12-NOV-14 05.39.12.656000000 PM,13-NOV-14 12.21.34.468000000 PM,1,ME+1/1/21/5,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744616,HV weak channel,12-NOV-14 05.39.12.707000000 PM,13-NOV-14 12.21.34.439000000 PM,1,ME+1/1/21/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744616,HV weak channel,12-NOV-14 05.39.12.707000000 PM,13-NOV-14 12.21.34.439000000 PM,1,ME+1/1/21/6,HV channel has a lower than nominal voltage setting (2900 V),0
6062744616,HV weak channel,12-NOV-14 05.39.12.707000000 PM,13-NOV-14 12.21.34.439000000 PM,1,ME+1/1/21/6,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744620,HV weak channel,12-NOV-14 05.39.12.746000000 PM,13-NOV-14 12.21.34.409000000 PM,1,ME+1/1/22/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744620,HV weak channel,12-NOV-14 05.39.12.746000000 PM,13-NOV-14 12.21.34.409000000 PM,1,ME+1/1/22/1,HV channel has a lower than nominal voltage setting (2900 V),0
6062744620,HV weak channel,12-NOV-14 05.39.12.746000000 PM,13-NOV-14 12.21.34.409000000 PM,1,ME+1/1/22/1,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744624,HV weak channel,12-NOV-14 05.39.12.800000000 PM,13-NOV-14 12.21.34.347000000 PM,1,ME+1/1/22/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744624,HV weak channel,12-NOV-14 05.39.12.800000000 PM,13-NOV-14 12.21.34.347000000 PM,1,ME+1/1/22/2,HV channel has a lower than nominal voltage setting (2900 V),0
6062744624,HV weak channel,12-NOV-14 05.39.12.800000000 PM,13-NOV-14 12.21.34.347000000 PM,1,ME+1/1/22/2,HV channel has a lower than nominal voltage setting (2900 V),2900
6062744628,HV weak channel,12-NOV-14 05.39.12.829000000 PM,13-NOV-14 12.21.34.290000000 PM,1,ME+1/1/22/3,HV channel has a lower than nominal voltage setting (2900 V),0
